252	9.034	-0.488	0.028	-0.001	8.367	-0.146	0	0	0.301	0.649	0.05	2	14
253	9.733	-0.219	0.011	0	9.45	-0.084	0	0	0.116	0.846	0.038	2	14
255	12.998	0.037	0	0	12.992	0.041	0	0	0.003	0.995	0.002	2	14
259	10.712	0.071	0.002	0	10.685	0.111	0	0	0.02	0.892	0.088	2	10
261	10.35	-1.353	0.088	-0.002	10.431	-1.4	0.092	-0.002	0.956	0.037	0.007	1	9
262	12.344	-0.352	0.012	0	12.145	-0.203	0	0	0.133	0.778	0.089	2	11
263	5.763	-0.314	0.019	0	5.107	-0.068	0	0	0.21	0.718	0.072	2	.
264	9.385	-0.705	0.042	-0.001	8.449	-0.201	0	0	0.456	0.498	0.046	2	11
265	9.48	-0.427	0.026	-0.001	8.728	-0.09	0	0	0.286	0.453	0.261	2	10
268	11.665	-0.196	0.012	0	11.379	-0.041	0	0	0.132	0.853	0.015	2	7
269	6.767	-0.18	0.004	0	6.909	-0.129	0	0	0.038	0.195	0.766	3	11
270	13.099	-0.111	0	0	13.094	-0.105	0	0	0.005	0.988	0.007	2	8
274	8.076	-0.144	0.003	0	7.976	-0.103	0	0	0.035	0.892	0.072	2	11
276	8.38	-1.318	0.09	-0.002	8.41	-1.337	0.092	-0.002	0.984	0.001	0.015	1	14
277	8.48	-0.937	0.07	-0.001	8.892	-1.2	0.092	-0.002	0.768	0	0.232	1	11
278	7.694	-0.693	0.053	-0.001	8.336	-1.176	0.092	-0.002	0.584	0.349	0.067	1	9
281	12.829	-0.276	0	0	12.507	-0.254	0	0	0.003	0.145	0.851	3	11
283	10.73	-0.306	0.015	0	10.476	-0.106	0	0	0.167	0.427	0.406	2	12
285	13.547	0.068	0	0	13.546	0.07	0	0	0.001	0.996	0.002	2	9
287	9.123	-0.184	0.001	0	9.086	-0.172	0	0	0.007	0.087	0.906	3	10
291	12.185	-0.356	0.013	0	12.088	-0.19	0	0	0.147	0.78	0.074	2	9
293	7.277	-0.679	0.034	-0.001	6.465	-0.268	0	0	0.375	0.587	0.038	2	8
295	6.101	-1.3	0.091	-0.002	6.109	-1.307	0.092	-0.002	0.994	0.001	0.006	1	13
297	13.922	-0.166	0.002	0	13.896	-0.136	0	0	0.025	0.954	0.021	2	12
298	12.247	-0.471	0.016	0	11.973	-0.277	0	0	0.178	0.761	0.062	2	7
299	5.741	-0.703	0.056	-0.001	6.402	-1.139	0.092	-0.002	0.615	0.155	0.229	1	9
302	12.306	-1.242	0.081	-0.002	12.632	-1.38	0.092	-0.002	0.885	0.001	0.114	1	11
303	7.768	-0.613	0.051	-0.001	8.393	-1.093	0.092	-0.002	0.557	0.001	0.442	1	7
304	13.082	-0.825	0.05	-0.001	14.098	-1.348	0.092	-0.002	0.547	0.325	0.128	1	14
305	11.519	-0.002	0.001	0	11.539	0.031	0	0	0.01	0.857	0.133	2	14
307	7.1	-0.055	0.014	0	6.725	0.138	0	0	0.156	0.79	0.054	2	11
308	8.136	-0.232	0.01	0	7.876	-0.109	0	0	0.11	0.816	0.074	2	7
310	5.385	-0.863	0.066	-0.001	5.934	-1.165	0.092	-0.002	0.724	0.242	0.034	1	13
312	10.418	-1.218	0.082	-0.002	10.648	-1.341	0.092	-0.002	0.891	0.086	0.022	1	13
313	9.805	0.086	0	0	9.776	0.101	0	0	0.001	0.887	0.112	2	8
314	12.049	-0.461	0.024	-0.001	11.8	-0.133	0	0	0.262	0.513	0.225	2	11
316	9.169	-0.236	0.009	0	8.97	-0.121	0	0	0.1	0.253	0.646	3	11
