    45.000    65.000    71.000  1632.083  -512.517    35.923  1632.083  -512.517    35.923     1.000     0.000     1.000 287
    35.000    60.000    72.000 -5901.592   291.824    36.401 -5901.592   291.824    36.401     1.000     0.000     1.000 288
    25.000    60.000         *-13306.459  1389.786   -34.700-13306.459  1389.786   -34.700     1.000     0.000     1.000 290
    45.000    60.000    91.000   931.495 -1109.490   154.782   931.495 -1109.490   154.782     1.000     0.000     1.000 293
    45.000    85.000   100.000 -3025.649 -2082.486   177.357 -3025.649 -2082.486   177.357     1.000     0.000     1.000 295
    25.000    70.000    51.000-13934.265  1507.278  -104.642-13934.265  1507.278  -104.642     1.000     0.000     1.000 296
    30.000    30.000         *  -422.796   254.950    -9.808   -16.653     7.426    -0.200     0.101     0.899     2.000 297
    40.000    60.000    75.000 -2040.181  -172.814    58.806 -2040.181  -172.814    58.806     1.000     0.000     1.000 298
    37.000    30.000    67.000    76.715  1106.536    44.306    76.715  1106.536    44.306     1.000     0.000     1.000 299
    40.000    31.000    50.000  3546.608  1484.545   -49.781  3546.608  1484.545   -49.781     1.000     0.000     1.000 300
    22.000    71.000    55.000-16781.717  1549.611   -86.395-16781.717  1549.611   -86.395     1.000     0.000     1.000 302
    32.000    50.000         * -5711.141  1295.730   -43.975 -5916.729  1341.184   -45.513     0.967     0.033     1.000 303
    30.000    60.000         * -1610.232   182.079    -4.687   -37.258    11.648    -0.318     0.170     0.830     2.000 304
    31.000    40.000         *  -997.282   410.795   -15.281   129.440   -10.230     0.311     0.221     0.779     2.000 305
    45.000    40.000    35.000  7437.136  1440.868  -139.454  7437.136  1440.868  -139.454     1.000     0.000     1.000 307
    30.000    30.000         *  -422.796   254.950    -9.808   -16.653     7.426    -0.200     0.101     0.899     2.000 308
    25.000         *    51.000-11520.201  1974.171   -84.152-11520.201  1974.171   -84.152     1.000     0.000     1.000 309
    50.000    65.000         *  5952.882  -733.431    20.342  5952.882  -733.431    20.342     1.000     0.000     1.000 310
    21.000         *    50.000-14534.939  2327.965   -92.708-14534.939  2327.965   -92.708     1.000     0.000     1.000 311
    45.000    45.000    60.000  5057.873   403.861    -3.642  5057.873   403.861    -3.642     1.000     0.000     1.000 312
    35.000    50.000    50.000 -3059.418  1349.138   -76.761 -3059.418  1349.138   -76.761     1.000     0.000     1.000 313
    55.000    45.000    41.000 14491.723   382.352  -100.316 14491.723   382.352  -100.316     1.000     0.000     1.000 318
    50.000    80.000    81.000  3009.701 -1619.049    80.928  3009.701 -1619.049    80.928     1.000     0.000     1.000 319
    30.000    51.000    51.000 -1081.145   245.976   -11.477   -20.635     8.870    -0.241     0.145     0.855     2.000 320
    33.000    40.000    60.000 -4034.050  1386.793   -10.995 -4034.054  1386.794   -10.995     1.000     0.000     1.000 322
    60.000    70.000    61.000 13848.461 -1345.767   -10.062 13848.461 -1345.767   -10.062     1.000     0.000     1.000 324
    43.000    38.000    52.000  4914.237  1017.565   -43.147  4914.237  1017.565   -43.147     1.000     0.000     1.000 326
    40.000    70.000    65.000 -2692.239   -68.187    -9.131 -2692.239   -68.187    -9.131     1.000     0.000     1.000 329
    35.000    23.000    20.000  2602.283  3136.355  -215.914  2602.283  3136.355  -215.914     1.000     0.000     1.000 330
    35.000    65.000    55.000 -5406.327   779.865   -65.480 -5406.327   779.865   -65.480     1.000     0.000     1.000 331
    35.000    65.000         * -6128.279   396.841    -5.782 -6128.279   396.841    -5.782     1.000     0.000     1.000 332
    35.000    55.000         * -4376.424   875.700   -28.786 -4376.424   875.700   -28.786     1.000     0.000     1.000 333
    60.000    80.000         * 11379.206 -2205.233    72.264 11379.206 -2205.233    72.264     1.000     0.000     1.000 334
    45.000    52.000         *  4203.240   265.843   -18.272  4203.240   265.843   -18.272     1.000     0.000     1.000 335
    55.000         *    85.000  7466.856 -1991.540   114.630  7466.856 -1991.540   114.630     1.000     0.000     1.000 338
    50.000         *    90.000  2843.840 -1858.792   135.683  2843.840 -1858.792   135.683     1.000     0.000     1.000 339
    46.000    55.000         *  4483.094    46.834    -9.629  4483.094    46.834    -9.629     1.000     0.000     1.000 340
    20.000    40.000    38.000-13101.857  3110.463  -149.610-13101.857  3110.463  -149.610     1.000     0.000     1.000 341
    47.000    85.000    50.000  2023.101  -409.236  -103.439  2023.101  -409.236  -103.439     1.000     0.000     1.000 343
    30.000    50.000    30.000  -874.225   380.646   -30.511    28.053     1.780    -0.048     0.156     0.844     2.000 345
    41.000         *    50.000  1222.425   806.589   -75.327  1222.425   806.589   -75.327     1.000     0.000     1.000 347
    20.000         *    52.000-15596.277  2304.996   -83.418-15596.277  2304.996   -83.418     1.000     0.000     1.000 348
    35.000    55.000    71.000 -5164.916   457.374    36.414 -5164.916   457.374    36.414     1.000     0.000     1.000 351
    35.000    35.000    46.000  -780.949  1882.101   -82.383  -780.949  1882.101   -82.383     1.000     0.000     1.000 352
    30.000    50.000    50.000 -1039.478   252.180   -12.004   -18.599     8.534    -0.232     0.144     0.856     2.000 353
    41.000    91.000    88.000 -6259.624 -1517.282    98.298 -6259.624 -1517.282    98.298     1.000     0.000     1.000 354
    31.000    61.000         * -1784.873   187.190    -4.580   115.017    -7.275     0.228     0.217     0.783     2.000 361
    50.000    80.000    78.000  3215.025 -1510.117    63.950  3215.025 -1510.117    63.950     1.000     0.000     1.000 363
    51.000    51.000    50.000  9820.484   185.033   -60.530  9820.484   185.033   -60.530     1.000     0.000     1.000 365
    15.000    36.000    40.000-16770.886  3496.939  -139.180-16770.886  3496.939  -139.180     1.000     0.000     1.000 366
    35.000    45.000    51.000 -2459.624  1442.068   -65.430 -2459.624  1442.068   -65.430     1.000     0.000     1.000 367
    50.000         *    90.000  2843.840 -1858.792   135.683  2843.840 -1858.792   135.683     1.000     0.000     1.000 368
    31.000    51.000         * -1459.801   301.682    -9.923   121.885    -8.682     0.267     0.225     0.775     2.000 370
    41.000    80.000    71.000 -3626.009  -615.673    14.567 -3626.009  -615.673    14.567     1.000     0.000     1.000 372
    35.000    68.000    61.000 -6217.915   484.457   -34.927 -6217.915   484.457   -34.927     1.000     0.000     1.000 374
    33.000    55.000    45.000 -5012.140  1543.734  -112.900 -5012.140  1543.734  -112.900     1.000     0.000     1.000 376
    32.000         *    30.000 -3132.031  2480.399  -184.654 -3133.690  2481.589  -184.742     1.000     0.000     1.000 377
    32.000    50.000    60.000 -6091.923  1182.013   -23.078 -6183.870  1199.455   -23.423     0.986     0.014     1.000 378
