     8.000     4.000         *     3.000     0.000     7.000     0.000     0.000     0.000     8.208    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000  66
    11.000     5.000     2.000     0.000     0.000     3.000     2.000     2.000     3.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000  68
     5.000     3.000     4.000     4.000     2.000     4.000         *         *     0.000     8.209    -2.206     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.004     0.000     0.996     3.000  70
    10.000     3.000     3.000     1.000     0.000     1.000     5.000     8.000     0.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.001     0.000     0.999     3.000  73
    10.000     3.000     2.000     0.000     0.000     0.000     0.000     0.000     0.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000  76
     9.000     2.000     0.000     2.000     7.000     3.000     0.000     0.000     0.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000  78
     9.000     7.000     5.000     8.000     6.000     5.000    10.000         *         *     9.335    -1.581     0.165    -0.004     8.405    -1.693     0.197    -0.005     0.698     0.290     0.013     1.000  79
    15.000     5.000     4.000     2.000     0.000    10.000     8.000    10.000    14.000     8.410    -1.692     0.197    -0.005     8.405    -1.693     0.197    -0.005     0.999     0.001     0.000     1.000  80
     8.000     7.000     0.000     0.000     4.000     0.000     2.000    11.000     0.000     8.208    -2.207     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.002     0.000     0.998     3.000  82
    15.000     3.000     0.000     0.000         *     8.000     0.000         *     0.000     8.209    -2.207     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.001     0.001     0.998     3.000  83
    12.000     5.000     9.000    10.000     6.000    10.000     8.000     6.000     3.000    11.591    -1.289     0.089    -0.002    11.624    -1.285     0.088    -0.002     0.010     0.990     0.000     2.000  86
     8.000     3.000     1.000     0.000         *     0.000     0.000     0.000     0.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000  87
     7.000     0.000     0.000     0.000     0.000         *     0.000         *     0.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000  88
    11.000     0.000     0.000     0.000     0.000     0.000     0.000         *         *     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000  89
    14.000     4.000     2.000     0.000     0.000     0.000    14.000     1.000     8.000     8.246    -2.148     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.108     0.005     0.887     3.000  90
    14.000     6.000     1.000     0.000         *     0.000    11.000     0.000         *     8.220    -2.203     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.003     0.004     0.993     3.000  91
    11.000     0.000     3.000     3.000     7.000     5.000     8.000    13.000    11.000     8.406    -1.693     0.197    -0.005     8.405    -1.693     0.197    -0.005     1.000     0.000     0.000     1.000  92
    12.000     1.000     3.000         *     6.000     7.000     5.000     2.000         *     8.703    -2.055     0.177    -0.004     8.207    -2.208     0.192    -0.005     0.042     0.143     0.815     3.000  94
    11.000     7.000     4.000     1.000     5.000     2.000         *         *         *     8.255    -2.145     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.109     0.008     0.883     3.000  95
     9.000     6.000     6.000     4.000     1.000     2.000     1.000         *         *     8.214    -2.202     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.010     0.001     0.989     3.000  96
    12.000     3.000     2.000     2.000     2.000     2.000     1.000     2.000     2.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000  98
    14.000     9.000     4.000     3.000     4.000     5.000     0.000     0.000    15.000     9.952    -1.692     0.140    -0.003    11.624    -1.285     0.088    -0.002     0.098     0.505     0.397     2.000 101
         *     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     8.207    -2.208     0.192    -0.005     8.207    -2.208     0.192    -0.005     0.000     0.000     1.000     3.000 103
    17.000    13.000     6.000     2.000     4.000         *         *         *         *    10.476    -1.555     0.124    -0.003    11.624    -1.285     0.088    -0.002     0.086     0.659     0.255     2.000 104
    13.000     2.000     4.000     2.000     5.000         *         *    15.000         *     8.405    -1.705     0.197    -0.005     8.405    -1.693     0.197    -0.005     0.974     0.001     0.025     1.000 105
    10.000     4.000         *    11.000     3.000     5.000         *         *         *     9.680    -1.661     0.151    -0.004    11.624    -1.285     0.088    -0.002     0.323     0.412     0.265     2.000 107
